key	value
MSG_TONG_ADD_UNIONMEMBER_ERROR2	Liªn minh thÊt b¹i! Ng©n quü bang héi muèn liªn minh kh«ng ®ñ!

MSG_CANT_SWITCH_HORSE	B¹n qu¸ mÖt råi kh«ng thÓ tiÕp tôc lªn hoÆc xuèng ngùa. 
MSG_CANT_SWITCH_HORSE_WHEN_SIT	B¹n ngåi xuèng råi, kh«ng thÓ lªn ngùa. 
MSG_SOMEONE_GIVE_YOU_MONEY	%s ®· cho B¹n mét sè tiÒn. 
MSG_YOU_GIVE_SOMEONE_MONEY	B¹n ®· cho %s mét sè tiÒn. 

MSG_ENCHASER_SUCCESS	Kh¶m n¹m b¶o th¹ch thµnh c«ng!
MSG_ENCHASER_MAGICATTRIBISFULL	Kh¶m n¹m b¶o th¹ch thÊt b¹i!
MSG_ENCHASER_SERIESISSAME	Kh¶m n¹m b¶o th¹ch thÊt b¹i!
MSG_ENCHASER_LEVELISFULL	Kh¶m n¹m b¶o th¹ch thÊt b¹i!
MSG_ENCHASER_ITEMISINVALID	Kh¶m n¹m b¶o th¹ch thÊt b¹i!
MSG_ENCHASER_CONDITIONISVALID	Kh¶m n¹m b¶o th¹ch thÊt b¹i!
MSG_ENCHASER_UNCONDITION	Kh¶m n¹m b¶o th¹ch thÊt b¹i!
MSG_CANT_STALL_NO_MARK_PRICE	B¹n vÉn ch­a ®Þnh gi¸ cho bÊt cø vËt phÈm nµo! 
MSG_CANT_STALL_NO_ADV	Xin thiÕt kÕ qu¶ng c¸o, ®é dµi kho¶ng 1-%d ch÷ 

MSG_CANT_STALL_DISABLED	Kh«ng cho phÐp s¾p ®Æt
MSG_CANT_STALL_OUT_TOWN	B¹n chØ cã thÓ tiÕn hµnh s¾p ®Æt trong thµnh! 
MSG_CANT_STALL_TRADE_OR_HORSE	Trong lóc cìi ngùa hoÆc ®ang giao dÞch víi tæ ®éi kh«ng thÓ s¾p ®Æt! 
MSG_STALL_OPENED	B¹n b¾t ®Çu s¾p ®Æt. 
MSG_STALL_CLOSED	B¹n quyÕt ®Þnh kh«ng s¾p ®Æt n÷a. 
MSG_STALL_SELLER_CLOSE	Ng­êi s¾p xÕp ®· cÊt nã råi. 
MSG_STALL_ITEM_SELLED	VËt phÈm nµy ®· b¸n ra. 
MSG_STALL_ITEM_PRICEUP	Ng­êi s¾p xÕp ®· n©ng gi¸ niªm yÕt cña vËt phÈm nµy. 
MSG_STALL_SELLER_DONOTSELL	Ng­êi s¾p xÕp ®· kh«ng b¸n vËt phÈm nµy. 
MSG_STALL_ITEM_PRICEDOWN	Ng­êi s¾p xÕp gi¶m gi¸ niªm yÕt vËt phÈm nµy. 
MSG_STALL_NOMONEY	B¹n ch­a ®ñ tiÒn. 
MSG_STALL_NOSPACE	B¹n kh«ng cã chç trèng ®Ó xÕp vËt phÈm. 
MSG_STALL_ALL_SOLD_OUT	Nh÷ng vËt B¹n cÇn ®· mua ®ñ, cã thÓ thu xÕp råi! 
MSG_STALL_TAX_RATE1	ThuÕ suÊt ë khu vùc nµy lµ %d%%
MSG_STALL_TAX_RATE2	Quan phñ sau mçi lÇn B¹n giao dÞch thµnh c«ng sÏ tù ®Õn thu thuÕ. 
MSG_STALL_TAX_RATE3	 B¹n lµ thèng so¸i hoÆc lµ thµnh viªn bang héi, ®­îc miÔn thuÕ giao dÞch trong thµnh
MSG_STALL_LEVEL_NOT_ALLOW1	Th«ng b¸o: ph­¬ng ph¸p tèt nhÊt ®Ó c¸c th­¬ng nghiÖp kh«ng lµm ¨n gian dèi lµ 
MSG_STALL_LEVEL_NOT_ALLOW2	Th«ng b¸o: %d d©n chóng d­íi cÊp...cÊm kh«ng ®­îc s¾p ®Æt!! 
MSG_STALL_TRADE_SUCCESS	<%s> ®· mua nh÷ng thø B¹n bµy ra <%s>. 
MSG_STALL_CANNOT_STALL	Bµy b¸n thÊt b¹i, xin kiÓm tra: Cã ph¶i ®· ®Æt gi¸ cho [vËt phÈm kh«ng thÓ bµy b¸n] kh«ng?

MSG_BUYSELL_CANNOT_SELL	ThÊt b¹i trong viÖc b¸n vËt phÈm cho NPC: VËt phÈm nµy kh«ng thÓ b¸n

MSG_BOX_MUST_UNLOCK	VËt phÈm nµy ®· bÞ ®Æt m· khãa, xin më m· tr­íc. 
MSG_PASSWORD_NULL	MËt m· kh«ng thÓ lµ kho¶ng tr¾ng!

MSG_BOX_JEWELRY_ONLY	Cét vËt phÈm nµy chØ cã thÓ bá trang søc vµo.
MSG_PRODUCE_NEW_FLAG	§· xuÊt hiÖn 1 So¸i kú míi!

MSG_PARTNER_LEVEL_UP	%s ®· th¨ng ®Õn %d cÊp.
MSG_PARTNER_GET_EXP	%s nhËn ®­îc %d ®iÓm kinh nghiÖm.
MSG_PARTNER_DEC_EXP	%s ®· tæn thÊt %d ®iÓm kinh nghiÖm.

MSG_TONG_RIGHT_CLAIMWAR_ERROR	ChØ cã bang chñ míi cã thÓ tuyªn chiÕn bang kh¸c, ®¹i hiÖp kh«ng cã quyÒn tuyªn chiÕn!
MSG_TONG_UNION_CHANGE_FAIL_MSG	Sau khi rêi liªn minh 3 ngµy míi cã thÓ gia nhËp liªn minh míi, cÇn ®îi %d gi©y.

MSG_NW_KICKOUT_NOPERMISSION	Chøc vô nµy kh«ng ®ñ quyÒn h¹n ®Ó ®Èy ng­êi kh¸c rêi m¹ng.
MSG_NW_KICKOUT_SUCCESS	§Èy %s rêi m¹ng thµnh c«ng
MSG_NW_KICKOUT_NOTIFY	§· bÞ Thiªn Tö [%s] ®Èy rêi m¹ng
MSG_NW_INSTATE_NOTKING	ChØ cã quèc v­¬ng míi thùc hiÖn ®­îc thao t¸c nµy!
MSG_NW_LEVYNOTIFY	Thiªn tö tr­ng thu c¸c h¹ %d l­îng
MSG_NW_LEVYAMOUNT	§· tr­ng thu ng­êi ch¬i ®ang trùc tuyÕn %d l­îng
MSG_NW_FORBIDCHAT	§· bÞ Thiªn Tö cÊm nãi, %d phót sau tù ®éng gi¶i trõ
MSG_NW_SEALOWNEDBYEMPEROR	Giang hå ®ån ®¹i r»ng, ngäc tû ®ang ®­îc ®­¬ng kim thiªn tö <color=red>%s<color> qu¶n lý.
MSG_NW_SEALOWNEDBYOTHER	Giang hå ®å ®¹i r»ng, ngäc tû r¬i vµo tay <color=red>%s<color>
MSG_NW_SEALISGONE	Giang hå ®ån ®¹i r»ng, ngäc tû ®· thÊt l¹c råi!

G_CITYWARDATA_0	< Vßng §¶ L«i §µi míi nhÊt >\n
G_CITYWARDATA_1	Hai bªn quyÕt ®Êu: 
G_CITYWARDATA_2	TrËn thi ®Êu b¸n kÕt: 
G_CITYWARDATA_3	L­ît thi ®Êu thø %u: 
G_CITYWARDATA_4	%s ®Êu víi %s
G_CITYWARDATA_5	%s th¾ng %s
G_CITYWARDATA_6	<< Khu vùc thµnh %s >>\n
G_CITYWARDATA_7	, 
G_CITYWARDATA_8	Thi ®Êu vÉn ch­a tiÕn hµnh...
G_CITYWARDATA_9	<Khu vùc khiªu chiÕn %s - ®¹i chiÕn L«i ®µi>\n 
G_CITYWARDATA_10	Tr­íc m¾t ®ang lµ thêi gian hßa b×nh \n
G_CITYWARDATA_11	Khu vùc L«i ®µi hiÖn ®ang b¸o danh \n
G_CITYWARDATA_12	Khu vùc L«i ®µi ®· c«ng bè tr×nh tù thi ®Êu \n
G_CITYWARDATA_13	Khu vùc L«i ®µi ®· tiÕn hµnh thi ®Êu \n
G_CITYWARDATA_14	 §· tuyÓn ®­îc mét bang héi khiªu chiÕn %s, phe c«ng thµnh chuÈn bÞ chiÕn ®Êu \n
G_CITYWARDATA_15	C«ng thµnh chiÕn ®· b¾t ®Çu \n
G_CITYWARDATA_16	§ang lóc hçn ®én \n
G_CITYWARDATA_17	Chän vÞ Th¸i Thó t¹i thµnh lµm %s, thèng lÜnh bang héi %s\n
G_CITYWARDATA_18	ThiÕt lËp thuÕ suÊt giao dÞch lµ %u, chØ sè vËt gi¸ lµ %u\n
G_CITYWARDATA_19	ThuÕ suÊt míi vÉn ch­a c«ng bè \n
G_CITYWARDATA_20	Thêi gian chiÕm lÜnh: %ld ngµy \n
G_CITYWARDATA_21	Thêi gian chiÕm lÜnh:? \n
G_CITYWARDATA_22	Thµnh nµy vÉn ch­a cã vÞ Th¸i Thó \n

MSG_IB_BUYITEM_GOLDCOIN_NOTENOUGH	TiÒn vµng kh«ng ®ñ, kh«ng thÓ mua vËt phÈm nµy. H·y mua tiÒn vµng trªn trang chñ tr­íc.
MSG_IB_BUYITEM_GOLDCOIN_GAINRETSCORE	<color=yellow>B¹n ®· mua <color=green>[%s]<color>, nhËn ®­îc %d ®iÓm th­¬ng héi<color>
MSG_IB_BUYITEM_GOLDCOIN_TIMEOUT	Vµo <color=green>n¨m %d th¸ng %d <color>, [%d] ®iÓm th­¬ng héi cña b¹n ®· qu¸ h¹n, bÞ xãa bá.

G_STR_SELL_RETSCORE	Tr¶ l¹i tÝch lòy th­¬ng héi

MSG_WORLDCHAT_NEEDMONEY	ChØ cã ng­êi ch¬i ®· n¹p thÎ míi cã thÓ göi tin trªn kªnh thÕ giíi.

G_EMPEROR_SONG	Hoµng §Õ
G_EMPEROR_JIN	Kh¶ H·n
G_NWTITLE_ROYAL	Ngù Phong
G_NWTITLE_KING	Quèc Chñ
G_NWTITLE_MINISTER	Thõa T­íng
G_NWTITLE_MARSHAL	Nguyªn So¸i
G_NWTITLE_PIONEER	Tiªn Phong
G_NWTITLE_SONG	Tèng *
G_NWTITLE_JIN	Kim *

G_FUNCTION_FOBIDDEN	Xin lçi, c«ng n¨ng nµy t¹m thêi ®· bÞ ®ãng, thêi gian më l¹i sÏ ®ùoc th«ng b¸o sau 

G_UNKNOWNITEM_NAME	BÊt minh ®¹o cô
G_UNKNOWNITEM_SPR	\\spr\\item\\unknownitem.spr
G_UNKNOWNITEM_INFO	B¹n ®ang ch¹y kh«ng ph¶i lµ phiªn b¶n míi nhÊt! H·y nhanh chãng sö dông autoupdate ®Ó tr¸nh nh÷ng lçi ®¸ng tiÕc x¶y ra

G_ITEM_EXCHANGE_VALUE	Cã thÓ ®æi linh hån th¹ch cã chøa <color=green>%d<color> tinh lùc
G_ITEM_FORTUNE_VALUE	TrÞ sè tµi phó binh gi¸p:<color=green>%d<color>
MSG_SKILL_IS_NOT_IMMEDIA	Kü n¨ng nµy kh«ng ph¶i kü n¨ng phÝm t¾t, kh«ng thÓ ®Æt vµo khung phÝm t¾t ®­îc
MSG_SKILL_EXISTS_IN_IMMEDIA	Khung phÝm t¾t ®· cã kü n¨ng nµy
MSG_ITEM_CANNOT_IN_IMMEDIATE	VËt phÈm nµy kh«ng ®­îc ®Æt vµo khung phÝm t¾t

MSG_SKILL_CANNOT_PICKUP	Kh«ng thÓ lÊy kü n¨ng nµy ra

G_TRIP_FORCERETURN	Ng­¬i bÞ c­ìng chÕ trë vÒ server nguån
G_TRIP_FORBID_EXCHANGE	Trong thêi gian xin kÕt nèi , kh«ng ®­îc tiÕn hµnh kÕt nèi.
G_TRIP_RESULT_FAIL	kÕt nèi liªn server thÊt b¹i, xin h·y thö l¹i
G_TRIP_RESULT_SUCCESS	KÕt nèi thµnh c«ng
G_TRIP_RESULT_SERVERLOST	KÕt nèi Liªn server thÊt b¹i: server môc tiªu ch­a liªn kÕt
G_TRIP_RESULT_ALREADYAPPLY	§ang tiÕn hµnh kÕt nèi Liªn server, xin h·y kiªn nhÉn chê ®îi
G_TRIP_RESULT_DENY	KÕt nèi thÊt b¹i: server môc tiªu cù tuyÖt
G_TRIP_RESULT_ERROR	KÕt nèi thÊt b¹i: lçi hÖ thèng
G_TRIP_RESULT_INVALID	HiÖn t¹i ng­¬i kh«ng thÓ xin kÕt nèi Liªn server
G_TRIP_RESULT_LESSOFFLINETIME	KÕt nèi Liªn server thÊt b¹i: Thêi gian rêi m¹ng ñy th¸c kh«ng ®ñ
G_TRIP_FINISH	Tr¹ng th¸i kÕt qu¶ liªn server.
G_TRIP_RETURNFAIL	Trë vÒ server nguån thÊt b¹i, xin h·y thö l¹i.
G_TRIP_FIXERROR	Lçi tr¹ng th¸i Liªn server, ®ang tiÕn hµnh söa lçi, xin h·y thö l¹i


MSG_TONG_AUTO_REFUSE_LEVEL	§¼ng cÊp cña ng­¬i qu¸ thÊp, bang héi nµy tõ chèi ®Ò nghÞ gia nhËp cña ng­¬i	
