Row	Col	PointType	PointX	PointY
5	6	t13_lamp	71264	122592
5	6	t13_lamp	71360	123008
5	6	t13_lamp	71456	122912
5	6	t16_box	70592	122752
5	6	t16_box	70624	122880
5	6	t16_box	70784	122848
5	6	t16_box	70688	122656
5	6	t16_box	70816	122528
5	6	t16_box	70944	122400
5	6	t16_box	71072	122272
5	6	t16_box	70912	122720
5	6	t16_box	71072	123360
5	6	t16_box	70976	123136
5	6	t16_box	70880	123008
5	6	t16_box	71296	122272
5	6	t16_box	71520	122496
5	6	t16_box	71616	122720
5	6	t16_box	71200	122368
5	6	t16_box	71360	123136
5	6	t16_box	71200	123264
5	6	t16_box	71264	123072
5	6	t16_box	71552	122912
5	6	t16_box	71264	122880
5	6	t16_npc	71296	122464
5	6	t17_accrue	71104	122720
5	6	t17_conquer	71200	122720
5	6	t17_joss	71168	122400
5	6	t17_joss	70912	122624
5	6	t17_joss	71296	122944
5	6	t17_joss	71392	122656
5	6	t17_joss	71040	122944
5	6	t20_boss	70976	122784
5	6	t20_pillar	70784	122752
5	6	t20_pillar	71456	122848
5	6	t20_pillar	71168	122368
5	6	t21_boy	70560	122656
5	6	t21_boy	70592	122880
5	6	t21_boy	71040	122176
5	6	t21_boy	70880	122304
5	6	t21_boy	70720	122528
5	6	t21_boy	71136	123328
5	6	t21_boy	70944	123200
5	6	t21_boy	70784	123072
5	6	t21_boy	71392	123168
5	6	t21_boy	71584	122976
5	6	t21_girl	70560	122752
5	6	t21_girl	71104	122144
5	6	t21_girl	71136	123264
5	6	t21_girl	70944	123104
5	6	t21_girl	70752	122912
5	6	t21_girl	71552	122848
5	6	t21_girl	71488	122464
5	6	t21_girl	71296	122304
5	6	t21_girl	71360	123104
5	6	t21_girl	71680	122656
5	6	t22_monster	70624	122592
5	6	t22_monster	71136	122144
5	6	t22_monster	70976	123264
5	6	t22_monster	71648	122624
5	6	t22_monster	71360	123264
5	6	t24_boss	71296	122464
5	6	t24_monster	70528	122784
5	6	t24_monster	70624	122912
5	6	t24_monster	71104	122112
5	6	t24_monster	70944	122240
5	6	t24_monster	70816	123104
5	6	t24_monster	70912	123200
5	6	t24_monster	71040	123296
5	6	t24_monster	71040	123008
5	6	t24_monster	70720	123040
5	6	t24_monster	71552	122432
5	6	t24_monster	71424	122304
5	6	t24_monster	71456	122624
5	6	t24_monster	71264	122176
5	6	t24_monster	71328	123200
5	6	t24_monster	71456	123104
5	6	t24_monster	71584	122912
5	6	t24_monster	71328	122976
5	6	t24_monster	71200	123328
5	6	t24_monster	71776	122816
5	6	t24_monster	71712	122592
5	6	t24_pillar	70784	122752
5	6	t24_pillar	71456	122848
5	6	t24_pillar	71168	122368
5	6	t32_boy	70528	122720
5	6	t32_girl	71744	122720
5	6	t33_box	71296	122464
5	6	t33_monster	70528	122784
5	6	t33_monster	70624	122912
5	6	t33_monster	71104	122112
5	6	t33_monster	70944	122240
5	6	t33_monster	70816	123104
5	6	t33_monster	70912	123200
5	6	t33_monster	71040	123296
5	6	t33_monster	71040	123008
5	6	t33_monster	70720	123040
5	6	t33_monster	71552	122432
5	6	t33_monster	71424	122304
5	6	t33_monster	71456	122624
5	6	t33_monster	71264	122176
5	6	t33_monster	71328	123200
5	6	t33_monster	71456	123104
5	6	t33_monster	71584	122912
5	6	t33_monster	71328	122976
5	6	t33_monster	71200	123328
5	6	t33_monster	71776	122816
5	6	t33_monster	71712	122592
5	6	t34_boss	71168	122592
5	6	t34_monster	71104	122304
5	6	t34_monster	71104	122400
5	6	t34_monster	70816	122752
5	6	t34_monster	70880	122752
5	6	t34_monster	70848	122560
5	6	t34_monster	70752	122624
5	6	t34_monster	71584	122848
5	6	t34_monster	71616	122656
5	6	t34_monster	71616	122752
5	6	t34_monster	71552	122688
5	6	t34_monster	71232	122304
5	6	t34_monster	71232	122208
5	6	t34_monster	71232	123200
5	6	t34_monster	71296	123168
5	6	t34_monster	71168	123136
5	6	t34_monster	71296	123104
5	6	t34_pillar	71168	122304
5	6	t34_pillar	70816	122656
5	6	t34_pillar	71232	123104
5	6	t34_pillar	71552	122752
5	6	t40_boss	71040	122944
6	6	left	70880	127392
6	6	left	70880	127424
6	6	left	70880	127456
6	6	left	70880	127488
6	6	left	70816	127456
6	6	left	70848	127424
6	6	left	70848	127456
6	6	left	70848	127488
6	6	left	70816	127488
6	6	left	70784	127488
6	6	left	70880	127360
6	6	left	70880	127392
6	6	left	70880	127424
6	6	left	70880	127456
6	6	left	70816	127424
6	6	left	70848	127392
6	6	left	70848	127424
6	6	left	70848	127456
6	6	left	70816	127456
6	6	left	70784	127456
6	6	left	70816	127392
6	6	left	70848	127392
6	6	left	70848	127360
6	6	left	70880	127360
6	6	left	70880	127328
6	6	left	70880	127392
6	6	left	70880	127424
6	6	left	70880	127456
6	6	left	70880	127488
6	6	left	70848	127488
6	6	left	70816	127488
6	6	left	70784	127488
6	6	left	70752	127488
6	6	left	70752	127424
6	6	left	70784	127424
6	6	left	70912	127328
6	6	left	70912	127296
6	6	left	70912	127360
6	6	left	70912	127392
6	6	left	70912	127424
6	6	left	70912	127456
6	6	left	70912	127488
6	6	left	70784	127520
6	6	left	70816	127520
6	6	left	70848	127520
6	6	left	70880	127520
6	6	left	70816	127552
6	6	left	70848	127552
6	6	right	71616	128320
6	6	right	71616	128288
6	6	right	71616	128256
6	6	right	71648	128256
6	6	right	71648	128288
6	6	right	71584	128256
6	6	right	71584	128288
6	6	right	71584	128320
6	6	right	71584	128352
6	6	right	71648	128192
6	6	right	71648	128224
6	6	right	71648	128160
6	6	right	71648	128224
6	6	right	71648	128256
6	6	right	71616	128192
6	6	right	71616	128160
6	6	right	71616	128128
6	6	right	71616	128288
6	6	right	71616	128256
6	6	right	71616	128224
6	6	right	71584	128224
6	6	right	71584	128256
6	6	right	71584	128288
6	6	right	71584	128320
6	6	right	71552	128192
6	6	right	71584	128192
6	6	right	71552	128320
6	6	right	71552	128288
6	6	right	71552	128256
6	6	right	71552	128224
6	6	right	71520	128192
6	6	right	71520	128224
6	6	right	71520	128288
6	6	right	71520	128256
6	6	right	71520	128320
6	6	right	71520	128352
6	6	right	71552	128160
6	6	right	71584	128160
6	6	right	71584	128128
6	6	right	71552	128128
6	6	right	71520	128128
6	6	right	71520	128160
6	6	right	71680	128192
6	6	top	71552	127488
6	6	top	71552	127520
6	6	top	71584	127520
6	6	top	71616	127552
6	6	top	71552	127552
6	6	top	71584	127552
6	6	top	71520	127456
6	6	top	71520	127488
6	6	top	71520	127520
6	6	top	71520	127552
6	6	top	71616	127552
6	6	top	71616	127520
6	6	top	71552	127456
6	6	top	71552	127488
6	6	top	71584	127488
6	6	top	71616	127520
6	6	top	71552	127520
6	6	top	71584	127520
6	6	top	71520	127424
6	6	top	71520	127456
6	6	top	71520	127488
6	6	top	71520	127520
6	6	top	71488	127392
6	6	top	71488	127424
6	6	top	71488	127456
6	6	top	71488	127488
6	6	top	71488	127520
6	6	top	71488	127552
6	6	top	71520	127552
6	6	top	71552	127552
6	6	top	71584	127552
6	6	top	71584	127488
6	6	top	71552	127456
6	6	top	71520	127424
6	6	top	71456	127392
6	6	top	71456	127424
6	6	top	71456	127456
6	6	top	71456	127360
6	6	top	71456	127488
6	6	top	71456	127520
6	6	top	71456	127552
6	6	top	71520	127584
6	6	top	71552	127584
6	6	top	71584	127584
6	6	top	71488	127584
6	6	top	71520	127616
6	6	top	71552	127616
6	6	top	71584	127616
6	6	bottom	70784	128320
6	6	bottom	70784	128288
6	6	bottom	70752	128288
6	6	bottom	70816	128288
6	6	bottom	70816	128320
6	6	bottom	70816	128352
6	6	bottom	70848	128288
6	6	bottom	70848	128320
6	6	bottom	70848	128352
6	6	bottom	70848	128384
6	6	bottom	70784	128288
6	6	bottom	70784	128256
6	6	bottom	70752	128256
6	6	bottom	70816	128256
6	6	bottom	70816	128288
6	6	bottom	70816	128320
6	6	bottom	70848	128256
6	6	bottom	70848	128288
6	6	bottom	70848	128320
6	6	bottom	70848	128352
6	6	bottom	70720	128224
6	6	bottom	70688	128256
6	6	bottom	70720	128256
6	6	bottom	70720	128288
6	6	bottom	70752	128288
6	6	bottom	70752	128320
6	6	bottom	70784	128320
6	6	bottom	70784	128352
6	6	bottom	70816	128352
6	6	bottom	70816	128384
6	6	bottom	70848	128384
6	6	bottom	70848	128352
6	6	bottom	70848	128320
6	6	bottom	70848	128288
6	6	bottom	70848	128256
6	6	bottom	70848	128192
6	6	bottom	70848	128224
6	6	bottom	70816	128192
6	6	bottom	70816	128224
6	6	bottom	70784	128224
6	6	bottom	70752	128224
6	6	bottom	70784	128192
6	6	bottom	70752	128192
6	6	bottom	70880	128256
6	6	bottom	70880	128288
6	6	bottom	70880	128320
6	6	bottom	70880	128352
6	6	bottom	70848	128416
6	6	bottom	70880	128384
6	6	bottom	70880	128416
6	6	entrance_top	71456	127616
6	6	entrance_bottom	70912	128192
6	6	entrance_left	70944	127520
6	6	entrance_right	71520	128160
6	6	stele	71168	127776
6	6	yulonghufa	70912	127744
6	6	yulongboy	71072	127328
6	6	yulongboy	70976	127456
6	6	yulongboy	70912	127840
6	6	yulongboy	71072	128128
6	6	yulongboy	71360	127968
6	6	yulongboy	71328	127456
6	6	yulongboy	71360	127616
6	6	yulongboy	71200	127392
6	6	yulongboy	71264	128128
6	6	yulongboy	71168	128128
6	6	yulonggirl	70976	127968
6	6	yulonggirl	70944	127616
6	6	yulonggirl	71008	127360
6	6	yulonggirl	71104	128256
6	6	yulonggirl	71136	128096
6	6	yulonggirl	70976	128128
6	6	yulonggirl	70848	128000
6	6	yulonggirl	71296	127968
6	6	yulonggirl	71424	127904
6	6	yulonggirl	71296	127520
6	6	boss	71392	127776
6	6	fenglinglong	70912	127744
6	6	cup	71040	127616
6	6	cup	70944	127808
6	6	cup	71008	128000
6	6	cup	71168	127584
6	6	cup	71360	127808
6	6	cup	71296	127648
6	6	cup	71168	128032
6	6	cup	71296	128000
6	6	bosses	71392	127776
6	6	bosses	71072	127776
6	6	bosses	71104	127872
6	6	gujuesha	71104	127872
6	6	juesha1	71168	127328
6	6	juesha2	71424	127552
6	6	juesha3	71744	127872
6	6	juesha4	70912	127520
6	6	juesha5	71456	128192
6	6	juesha6	70560	127872
6	6	juesha7	70848	128224
6	6	juesha8	71136	128448
6	6	pillar	71040	127552
6	6	pillar	70912	127680
6	6	pillar	70752	128128
6	6	pillar	70880	128224
6	6	pillar	71040	128000
6	6	pillar	71488	127648
6	6	pillar	71360	127520
6	6	pillar	71264	127744
6	6	pillar	71360	128160
6	6	pillar	71456	128064
6	6	t1_boss	71360	127680
6	6	t1_tree	70464	127872
6	6	t1_tree	71168	127232
6	6	t1_tree	71168	128448
6	6	t1_tree	71808	127872
6	6	t2_guard	70944	127488
6	6	t2_guard	70944	127840
6	6	t2_guard	70656	127808
6	6	t2_guard	70944	128256
6	6	t2_guard	71296	127520
6	6	t2_guard	71424	127872
6	6	t2_guard	71392	128256
6	6	t2_guard	71712	127904
6	6	t2_pillar	70944	127392
6	6	t2_pillar	70944	127744
6	6	t2_pillar	70656	127712
6	6	t2_pillar	70944	128160
6	6	t2_pillar	71296	127424
6	6	t2_pillar	71424	127776
6	6	t2_pillar	71392	128160
6	6	t2_pillar	71712	127808
6	6	t3_bead	70528	127968
6	6	t3_bead	71072	127424
6	6	t3_bead	70976	127520
6	6	t3_bead	70784	127680
6	6	t3_bead	70656	127840
6	6	t3_bead	70848	127936
6	6	t3_bead	70976	128352
6	6	t3_bead	70720	128064
6	6	t3_bead	70880	128096
6	6	t3_bead	71168	127328
6	6	t3_bead	71360	127488
6	6	t3_bead	71424	127904
6	6	t3_bead	71552	127776
6	6	t3_bead	71168	128512
6	6	t3_bead	71328	128384
6	6	t3_bead	71392	128096
6	6	t3_bead	71616	128000
6	6	t3_bead	71168	128160
6	6	t3_bead	71680	127776
6	6	t3_boss	71296	127936
6	6	t5_box	70464	127872
6	6	t5_box	70560	127776
6	6	t5_box	70688	127744
6	6	t5_box	70848	127648
6	6	t5_box	71008	127424
6	6	t5_box	71104	127296
6	6	t5_box	70880	127808
6	6	t5_box	70720	127936
6	6	t5_box	70912	128320
6	6	t5_box	71104	128320
6	6	t5_box	71040	128448
6	6	t5_box	70656	128096
6	6	t5_box	70816	128032
6	6	t5_box	71008	128128
6	6	t5_box	71264	127296
6	6	t5_box	71264	127488
6	6	t5_box	71616	127904
6	6	t5_box	71456	127744
6	6	t5_box	71232	128416
6	6	t5_box	71328	128256
6	6	t5_box	71296	128096
6	6	t5_box	71392	128000
6	6	t5_box	71552	128064
6	6	t5_box	71776	127904
6	6	t7_snake	70624	127936
6	6	t7_snake	70560	127776
6	6	t7_snake	71040	127264
6	6	t7_snake	70976	127328
6	6	t7_snake	70848	127456
6	6	t7_snake	70784	127552
6	6	t7_snake	71104	127200
6	6	t7_snake	70656	127680
6	6	t7_snake	71136	128352
6	6	t7_snake	70880	128320
6	6	t7_snake	71040	128256
6	6	t7_snake	71072	128480
6	6	t7_snake	70848	128128
6	6	t7_snake	71008	128064
6	6	t7_snake	70720	128032
6	6	t7_snake	70720	128160
6	6	t7_snake	71616	127840
6	6	t7_snake	71616	127648
6	6	t7_snake	71520	127584
6	6	t7_snake	71424	127488
6	6	t7_snake	71328	127488
6	6	t7_snake	71232	127328
6	6	t7_snake	71168	127392
6	6	t7_snake	71424	128320
6	6	t7_snake	71456	128128
6	6	t7_snake	71552	128064
6	6	t7_snake	71424	128064
6	6	t7_snake	71264	128512
6	6	t7_snake	71264	128320
6	6	t7_snake	71200	128288
6	6	t7_boss	71040	127616
6	6	t9_boss	71040	127616
6	6	t9_monster	70624	127936
6	6	t9_monster	70560	127776
6	6	t9_monster	71040	127264
6	6	t9_monster	70976	127328
6	6	t9_monster	70848	127456
6	6	t9_monster	70784	127552
6	6	t9_monster	71104	127200
6	6	t9_monster	70656	127680
6	6	t9_monster	71136	128352
6	6	t9_monster	70880	128320
6	6	t9_monster	71040	128256
6	6	t9_monster	71072	128480
6	6	t9_monster	70848	128128
6	6	t9_monster	71008	128064
6	6	t9_monster	70720	128032
6	6	t9_monster	70720	128160
6	6	t9_monster	71616	127840
6	6	t9_monster	71616	127648
6	6	t9_monster	71520	127584
6	6	t9_monster	71424	127488
6	6	t9_monster	71328	127488
6	6	t9_monster	71232	127328
6	6	t9_monster	71168	127392
6	6	t9_monster	71424	128320
6	6	t9_monster	71456	128128
6	6	t9_monster	71552	128064
6	6	t9_monster	71424	128064
6	6	t9_monster	71264	128512
6	6	t9_monster	71264	128320
6	6	t9_monster	71200	128288
6	6	t10_monster	71104	127424
6	6	t10_monster	71104	127520
6	6	t10_monster	70816	127872
6	6	t10_monster	70880	127872
6	6	t10_monster	70848	127680
6	6	t10_monster	70752	127744
6	6	t10_monster	71584	127968
6	6	t10_monster	71616	127776
6	6	t10_monster	71616	127872
6	6	t10_monster	71552	127808
6	6	t10_monster	71232	127424
6	6	t10_monster	71232	127328
6	6	t10_monster	71232	128320
6	6	t10_monster	71296	128288
6	6	t10_monster	71168	128256
6	6	t10_monster	71296	128224
6	6	t10_pillar	71168	127424
6	6	t10_pillar	70816	127776
6	6	t10_pillar	71232	128224
6	6	t10_pillar	71552	127872
6	6	t11_boss	71136	127968
6	6	t11_monster	70624	127904
6	6	t11_monster	71104	127392
6	6	t11_monster	70848	127616
6	6	t11_monster	71136	128352
6	6	t11_monster	70816	128064
6	6	t11_monster	70976	128192
6	6	t11_monster	71488	127552
6	6	t11_monster	71360	128256
6	6	t11_monster	71520	128160
6	6	t11_monster	71680	127744
6	6	t11_monster	71680	128032
6	6	t12_joss	70944	127776
6	6	t12_joss	71040	128032
6	6	t12_joss	71360	127776
6	6	t12_joss	71168	127552
6	6	t12_joss	71264	128032
6	6	t12_monster	70592	127840
6	6	t12_monster	71104	127328
6	6	t12_monster	70912	127488
6	6	t12_monster	71104	127456
6	6	t12_monster	70816	127744
6	6	t12_monster	70752	127648
6	6	t12_monster	71008	128256
6	6	t12_monster	70848	128128
6	6	t12_monster	70720	128000
6	6	t12_monster	71648	127680
6	6	t12_monster	71488	127488
6	6	t12_monster	71296	127360
6	6	t12_monster	71360	128224
6	6	t12_monster	71520	128064
6	6	t12_monster	71168	128352
6	6	t12_monster	71200	128160
6	6	t12_monster	71808	127808
6	6	t12_monster	71712	127904
6	6	t12_boss	71008	127936
6	6	t13_lamp	71040	127552
6	6	t13_lamp	70912	127680
6	6	t13_lamp	70752	128128
6	6	t13_lamp	70880	128224
6	6	t13_lamp	71040	128000
6	6	t13_lamp	71488	127648
6	6	t13_lamp	71360	127520
6	6	t13_lamp	71264	127744
6	6	t13_lamp	71360	128160
6	6	t13_lamp	71456	128064
6	6	t16_box	70592	127904
6	6	t16_box	70624	128032
6	6	t16_box	70688	127808
6	6	t16_box	70816	127680
6	6	t16_box	70944	127552
6	6	t16_box	71072	127424
6	6	t16_box	70912	127872
6	6	t16_box	71072	128512
6	6	t16_box	70976	128288
6	6	t16_box	70880	128160
6	6	t16_box	70784	128000
6	6	t16_box	71296	127424
6	6	t16_box	71520	127648
6	6	t16_box	71616	127872
6	6	t16_box	71200	127520
6	6	t16_box	71360	128288
6	6	t16_box	71200	128416
6	6	t16_box	71264	128224
6	6	t16_box	71552	128064
6	6	t16_box	71264	128032
6	6	t16_npc	71296	127616
6	6	t17_accrue	71104	127840
6	6	t17_conquer	71200	127840
6	6	t17_joss	71168	127520
6	6	t17_joss	70912	127744
6	6	t17_joss	71296	128064
6	6	t17_joss	71392	127776
6	6	t17_joss	71040	128064
6	6	t20_boss	70976	127936
6	6	t20_pillar	70784	127904
6	6	t20_pillar	71168	127520
6	6	t20_pillar	71456	128000
6	6	t21_boy	70560	127808
6	6	t21_boy	70592	128032
6	6	t21_boy	71040	127328
6	6	t21_boy	70880	127456
6	6	t21_boy	70720	127680
6	6	t21_boy	71136	128480
6	6	t21_boy	70944	128352
6	6	t21_boy	70784	128224
6	6	t21_boy	71392	128320
6	6	t21_boy	71584	128128
6	6	t21_girl	70560	127904
6	6	t21_girl	71104	127296
6	6	t21_girl	71136	128416
6	6	t21_girl	70944	128256
6	6	t21_girl	70752	128064
6	6	t21_girl	71488	127616
6	6	t21_girl	71296	127456
6	6	t21_girl	71360	128256
6	6	t21_girl	71552	128000
6	6	t21_girl	71680	127808
6	6	t22_monster	70624	127744
6	6	t22_monster	71136	127296
6	6	t22_monster	70976	128416
6	6	t22_monster	71648	127776
6	6	t22_monster	71360	128416
6	6	t24_boss	71296	127616
6	6	t24_monster	70528	127936
6	6	t24_monster	70624	128064
6	6	t24_monster	71104	127264
6	6	t24_monster	70944	127392
6	6	t24_monster	70816	128256
6	6	t24_monster	70912	128352
6	6	t24_monster	71040	128448
6	6	t24_monster	71040	128160
6	6	t24_monster	70720	128192
6	6	t24_monster	71552	127584
6	6	t24_monster	71424	127456
6	6	t24_monster	71456	127776
6	6	t24_monster	71264	127328
6	6	t24_monster	71328	128352
6	6	t24_monster	71456	128256
6	6	t24_monster	71584	128064
6	6	t24_monster	71328	128128
6	6	t24_monster	71200	128480
6	6	t24_monster	71776	127968
6	6	t24_monster	71712	127744
6	6	t24_pillar	70784	127904
6	6	t24_pillar	71168	127520
6	6	t24_pillar	71456	128000
6	6	t32_boy	70528	127872
6	6	t32_girl	71744	127872
6	6	t33_box	71296	127616
6	6	t33_monster	70528	127936
6	6	t33_monster	70624	128064
6	6	t33_monster	71104	127264
6	6	t33_monster	70944	127392
6	6	t33_monster	70816	128256
6	6	t33_monster	70912	128352
6	6	t33_monster	71040	128448
6	6	t33_monster	71040	128160
6	6	t33_monster	70720	128192
6	6	t33_monster	71552	127584
6	6	t33_monster	71424	127456
6	6	t33_monster	71456	127776
6	6	t33_monster	71264	127328
6	6	t33_monster	71328	128352
6	6	t33_monster	71456	128256
6	6	t33_monster	71584	128064
6	6	t33_monster	71328	128128
6	6	t33_monster	71200	128480
6	6	t33_monster	71776	127968
6	6	t33_monster	71712	127744
6	6	t34_boss	71168	127712
6	6	t34_monster	71104	127424
6	6	t34_monster	71104	127520
6	6	t34_monster	70816	127872
6	6	t34_monster	70880	127872
6	6	t34_monster	70848	127680
6	6	t34_monster	70752	127744
6	6	t34_monster	71584	127968
6	6	t34_monster	71616	127776
6	6	t34_monster	71616	127872
6	6	t34_monster	71552	127808
6	6	t34_monster	71232	127424
6	6	t34_monster	71232	127328
6	6	t34_monster	71232	128320
6	6	t34_monster	71296	128288
6	6	t34_monster	71168	128256
6	6	t34_monster	71296	128224
6	6	t34_pillar	71168	127424
6	6	t34_pillar	70816	127776
6	6	t34_pillar	71232	128224
6	6	t34_pillar	71552	127872
6	6	t40_boss	71040	128064
7	6	left	70880	132512
7	6	left	70880	132544
7	6	left	70880	132576
7	6	left	70880	132608
7	6	left	70816	132576
7	6	left	70848	132544
7	6	left	70848	132576
7	6	left	70848	132608
7	6	left	70816	132608
7	6	left	70784	132608
7	6	left	70848	132512
7	6	left	70848	132544
7	6	left	70848	132576
7	6	left	70848	132608
7	6	left	70784	132576
7	6	left	70816	132544
7	6	left	70816	132576
7	6	left	70816	132608
7	6	left	70784	132608
7	6	left	70752	132608
7	6	left	70816	132544
7	6	left	70848	132544
7	6	left	70848	132512
7	6	left	70880	132512
7	6	left	70880	132480
7	6	left	70880	132544
7	6	left	70880	132576
7	6	left	70880	132608
7	6	left	70880	132640
7	6	left	70848	132640
7	6	left	70816	132640
7	6	left	70784	132640
7	6	left	70752	132640
7	6	left	70784	132576
7	6	left	70912	132480
7	6	left	70912	132448
7	6	left	70912	132512
7	6	left	70912	132544
7	6	left	70912	132576
7	6	left	70912	132608
7	6	left	70912	132640
7	6	left	70784	132672
7	6	left	70816	132672
7	6	left	70848	132672
7	6	left	70880	132672
7	6	left	70816	132704
7	6	left	70848	132704
7	6	right	71616	133440
7	6	right	71616	133408
7	6	right	71616	133376
7	6	right	71648	133376
7	6	right	71648	133408
7	6	right	71584	133376
7	6	right	71584	133408
7	6	right	71584	133440
7	6	right	71584	133472
7	6	right	71648	133344
7	6	right	71648	133376
7	6	right	71648	133312
7	6	right	71616	133376
7	6	right	71616	133408
7	6	right	71616	133344
7	6	right	71616	133312
7	6	right	71616	133280
7	6	right	71584	133440
7	6	right	71584	133408
7	6	right	71584	133376
7	6	right	71552	133376
7	6	right	71552	133408
7	6	right	71552	133440
7	6	right	71552	133472
7	6	right	71552	133344
7	6	right	71584	133344
7	6	right	71552	133472
7	6	right	71552	133440
7	6	right	71552	133408
7	6	right	71552	133376
7	6	right	71520	133344
7	6	right	71520	133376
7	6	right	71520	133440
7	6	right	71520	133408
7	6	right	71520	133472
7	6	right	71520	133504
7	6	right	71552	133312
7	6	right	71584	133312
7	6	right	71584	133280
7	6	right	71552	133280
7	6	right	71520	133280
7	6	right	71520	133312
7	6	right	71680	133344
7	6	top	71552	132608
7	6	top	71552	132640
7	6	top	71584	132640
7	6	top	71616	132672
7	6	top	71552	132672
7	6	top	71584	132672
7	6	top	71520	132576
7	6	top	71520	132608
7	6	top	71520	132640
7	6	top	71520	132672
7	6	top	71616	132704
7	6	top	71616	132672
7	6	top	71520	132608
7	6	top	71520	132640
7	6	top	71552	132640
7	6	top	71584	132672
7	6	top	71520	132672
7	6	top	71552	132672
7	6	top	71488	132576
7	6	top	71488	132608
7	6	top	71488	132640
7	6	top	71488	132672
7	6	top	71488	132544
7	6	top	71488	132576
7	6	top	71488	132608
7	6	top	71488	132640
7	6	top	71488	132672
7	6	top	71488	132704
7	6	top	71520	132704
7	6	top	71552	132704
7	6	top	71584	132704
7	6	top	71584	132640
7	6	top	71552	132608
7	6	top	71520	132576
7	6	top	71456	132544
7	6	top	71456	132576
7	6	top	71456	132608
7	6	top	71456	132512
7	6	top	71456	132640
7	6	top	71456	132672
7	6	top	71456	132704
7	6	top	71520	132736
7	6	top	71552	132736
7	6	top	71584	132736
7	6	top	71488	132736
7	6	top	71520	132768
7	6	top	71552	132768
7	6	top	71584	132768
7	6	bottom	70784	133440
7	6	bottom	70784	133408
7	6	bottom	70752	133408
7	6	bottom	70816	133408
7	6	bottom	70816	133440
7	6	bottom	70816	133472
7	6	bottom	70848	133408
7	6	bottom	70848	133440
7	6	bottom	70848	133472
7	6	bottom	70848	133504
7	6	bottom	70752	133440
7	6	bottom	70752	133408
7	6	bottom	70720	133408
7	6	bottom	70784	133408
7	6	bottom	70784	133440
7	6	bottom	70784	133472
7	6	bottom	70816	133408
7	6	bottom	70816	133440
7	6	bottom	70816	133472
7	6	bottom	70816	133504
7	6	bottom	70720	133376
7	6	bottom	70688	133408
7	6	bottom	70720	133408
7	6	bottom	70720	133440
7	6	bottom	70752	133440
7	6	bottom	70752	133472
7	6	bottom	70784	133472
7	6	bottom	70784	133504
7	6	bottom	70816	133504
7	6	bottom	70816	133536
7	6	bottom	70848	133536
7	6	bottom	70848	133504
7	6	bottom	70848	133472
7	6	bottom	70848	133440
7	6	bottom	70848	133408
7	6	bottom	70848	133344
7	6	bottom	70848	133376
7	6	bottom	70816	133344
7	6	bottom	70816	133376
7	6	bottom	70784	133376
7	6	bottom	70752	133376
7	6	bottom	70784	133344
7	6	bottom	70752	133344
7	6	bottom	70880	133408
7	6	bottom	70880	133440
7	6	bottom	70880	133472
7	6	bottom	70880	133504
7	6	bottom	70848	133568
7	6	bottom	70880	133536
7	6	bottom	70880	133568
7	6	entrance_top	71456	132768
7	6	entrance_bottom	70912	133344
7	6	entrance_left	70944	132672
7	6	entrance_right	71520	133312
7	6	stele	71200	132928
7	6	yulonghufa	70944	132896
7	6	yulongboy	71104	132480
7	6	yulongboy	71008	132608
7	6	yulongboy	70944	132992
7	6	yulongboy	71104	133280
7	6	yulongboy	71360	132608
7	6	yulongboy	71392	132768
7	6	yulongboy	71232	132544
7	6	yulongboy	71296	133280
7	6	yulongboy	71200	133280
7	6	yulongboy	71392	133120
7	6	yulonggirl	70976	132768
7	6	yulonggirl	71040	132512
7	6	yulonggirl	71136	133408
7	6	yulonggirl	71008	133280
7	6	yulonggirl	71008	133120
7	6	yulonggirl	70880	133152
7	6	yulonggirl	71456	133056
7	6	yulonggirl	71328	132672
7	6	yulonggirl	71168	133248
7	6	yulonggirl	71328	133120
7	6	boss	71424	132928
7	6	fenglinglong	70944	132896
7	6	cup	71072	132768
7	6	cup	70976	132960
7	6	cup	71040	133152
7	6	cup	71200	132736
7	6	cup	71392	132960
7	6	cup	71328	132800
7	6	cup	71200	133184
7	6	cup	71328	133152
7	6	bosses	71424	132928
7	6	bosses	71104	132928
7	6	bosses	71136	133024
7	6	gujuesha	71136	133024
7	6	juesha1	71168	132448
7	6	juesha2	71424	132672
7	6	juesha3	71744	132992
7	6	juesha4	70912	132640
7	6	juesha5	71456	133312
7	6	juesha6	70560	132992
7	6	juesha7	70848	133344
7	6	juesha8	71136	133568
7	6	pillar	71040	132672
7	6	pillar	70912	132800
7	6	pillar	70752	133248
7	6	pillar	70880	133344
7	6	pillar	71040	133120
7	6	pillar	71488	132768
7	6	pillar	71360	132640
7	6	pillar	71264	132864
7	6	pillar	71360	133280
7	6	pillar	71456	133184
7	6	t1_boss	71360	132800
7	6	t1_tree	70464	132992
7	6	t1_tree	71168	132352
7	6	t1_tree	71168	133568
7	6	t1_tree	71808	132992
7	6	t2_guard	70944	132608
7	6	t2_guard	70944	132960
7	6	t2_guard	70656	132928
7	6	t2_guard	70944	133376
7	6	t2_guard	71296	132640
7	6	t2_guard	71424	132992
7	6	t2_guard	71392	133376
7	6	t2_guard	71712	133024
7	6	t2_pillar	70944	132512
7	6	t2_pillar	70944	132864
7	6	t2_pillar	70656	132832
7	6	t2_pillar	70944	133280
7	6	t2_pillar	71296	132544
7	6	t2_pillar	71424	132896
7	6	t2_pillar	71392	133280
7	6	t2_pillar	71712	132928
