EqName	SwordShieldWFreeStand	ShieldSwordWFreeStand	FreeStand1	FreeStand2	FreeStand3	MeleeWStand	RangeWStand	DoubleWStand	SwordShieldWStand	ShieldSwordWStand	GuqinWStand1	GuqinWStand2	FreeWalk	NormalWalk	MeleeWWalk	RangeWWalk	DoubleWWalk	SwordShieldWWalk	ShieldSwordWWalk	GuqinWWalk	FreeRun	NormalRun	MeleeWRun	RangeWRun	DoubleWRun	SwordShieldWRun	ShieldSwordWRun	GuqinWRun	FreeWound	MeleeWWound	RangeWWound	DoubleWWound	SwordShieldWWound	ShieldSwordWWound	GuqinWWound	FreeDie	MeleeWDie	RangeWDie	DoubleWDie	SwordShieldWDie	ShieldSwordWDie	GuqinWDie	FreeAttack	MeleeWPuncture	MeleeWCut	RangeWPuncture	RangeWCut	DoubleWPull	DoubleWPound	SwordShieldWChop	SwordShieldWCut	ShieldSwordWChop	ShieldSwordWCut	GuqinWPuncture	GuqinWCut	DartThrow	FreeMagic	MeleeWMagic	RangeWMagic	DoubleWMagic	SwordShieldWMagic	ShieldSwordWMagic	GuqinWMagic	SitDown	Jump	RideStand	RideWalk	RideRun	RideCut	RidePuncture	RideMagic	RideWound	RideDie	RideStand1	RideStand2
§»ng Long PhÇn Thiªn B¶o §ao			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
§»ng Long Ngäc H­ ThÇn KiÕm			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
§»ng Long HuyÒn Thiªn ThÇn KiÕm			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
§»ng Long Ph­¬ng Nguyªn B¶o §ao			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
§»ng Long Th­¬ng Khung ThÇn KiÕm			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
§»ng Long Tè Du KiÕm			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
§»ng Long Y Thñy KiÕm			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Tinh S­¬ng-Khæ §Õ TriÒn Thñ																																																																											
Tinh S­¬ng-DiÖt §Õ Ph¸p C«n																																																																											
Tinh S­¬ng-§¹o §Õ Giíi §ao																																																																											
Tinh S­¬ng-Th«n Tµ ThÇn Chïy			"80,8,1"	"64,8,1"				"64,8,1"									"88,8,1"								"96,8,1"							"48,8,1"							"80,8,1"									"128,8,1"	"96,8,1"											"80,8,1"						"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Tinh S­¬ng-L­u Kim Th­¬ng			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"						"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"					"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"					"64,8,1"	"64,8,1"	"48,8,1"					"104,8,1"	"120,8,1"	"80,8,1"					"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"									"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"					"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Tinh S­¬ng-L÷ S­¬ng B¶o §ao			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Tinh S­¬ng-L¹c Anh B¶o KiÕm			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Tinh S­¬ng-PhÊt HuyÖt TriÒn Thñ			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"					"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"				"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"				"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"				"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Tinh S­¬ng-Thiªn H­¬ng B¶o §ao			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Tinh S­¬ng-Th¸i VËn Uyªn ¦¬ng §ao			"80,8,1"	"64,8,1"	"64,8,1"			"64,8,1"					"96,8,1"	"96,8,1"			"88,8,1"				"96,8,1"	"96,8,1"			"96,8,1"				"64,8,1"			"48,8,1"				"104,8,1"			"80,8,1"				"96,8,1"					"128,8,1"	"96,8,1"								"96,8,1"			"80,8,1"				"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Tinh S­¬ng-ThiÒm Phi TriÒn Thñ			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"					"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"				"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"				"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"				"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Tinh S­¬ng-Phô Cèt HuyÕt NhËn			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Tinh S­¬ng-L·nh HuyÕt Phi §ao			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"					"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"				"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"				"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"				"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Tinh S­¬ng-Né Liªn Tô TiÔn			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"					"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"				"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"				"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"				"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Tinh S­¬ng-Truy MÖnh Phi Tiªu			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"					"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"				"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"				"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"				"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Tinh S­¬ng-M·nh Long TriÒn Thñ			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"					"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"				"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"				"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"				"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Tinh S­¬ng-Ph¸ Lç Tr­îng			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"						"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"					"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"					"64,8,1"	"64,8,1"	"48,8,1"					"104,8,1"	"120,8,1"	"80,8,1"					"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"									"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"					"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Tinh S­¬ng-LuyÖn NhËt Th­¬ng			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"						"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"					"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"					"64,8,1"	"64,8,1"	"48,8,1"					"104,8,1"	"120,8,1"	"80,8,1"					"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"									"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"					"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Tinh S­¬ng-Khèc Viªm B¶o §ao			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Tinh S­¬ng-ChÊn S¬n ThÇn KiÕm			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Tinh S­¬ng-Qu©n Uy ThÇn KiÕm			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Tinh S­¬ng-Minh L«i B¶o §ao			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Tinh S­¬ng-Oanh Minh ThÇn KiÕm			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Tinh S­¬ng-H¹o Thiªn KiÕm			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Tinh S­¬ng-Thanh H­ KiÕm			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
NguyÖt KhuyÕt Träng KiÕp TriÒn Thñ																																																																											
NguyÖt KhuyÕt S¸t KiÕp Ph¸p C«n																																																																											
NguyÖt KhuyÕt Ph¸ KiÕp Giíi §ao																																																																											
NguyÖt KhuyÕt PhÊn Vò ThÇn Chïy			"80,8,1"	"64,8,1"				"64,8,1"									"88,8,1"								"96,8,1"							"48,8,1"							"80,8,1"									"128,8,1"	"96,8,1"											"80,8,1"						"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
NguyÖt KhuyÕt Phong Yªn  Th­¬ng			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"						"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"					"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"					"64,8,1"	"64,8,1"	"48,8,1"					"104,8,1"	"120,8,1"	"80,8,1"					"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"									"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"					"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
NguyÖt KhuyÕt Tr­êng Kh«ng B¶o §ao			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
NguyÖt KhuyÕt Kinh Hång B¶o KiÕm			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
NguyÖt KhuyÕt HiÓu NguyÖt TriÒn Thñ			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"					"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"				"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"				"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"				"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
NguyÖt KhuyÕt T­¬ng T­ B¶o §ao			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
NguyÖt KhuyÕt Phong NguyÖt Uyªn ¦¬ng §ao			"80,8,1"	"64,8,1"	"64,8,1"			"64,8,1"					"96,8,1"	"96,8,1"			"88,8,1"				"96,8,1"	"96,8,1"			"96,8,1"				"64,8,1"			"48,8,1"				"104,8,1"			"80,8,1"				"96,8,1"					"128,8,1"	"96,8,1"								"96,8,1"			"80,8,1"				"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
NguyÖt KhuyÕt B¸ch §éc TriÒn Thñ			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"					"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"				"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"				"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"				"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
NguyÖt KhuyÕt U Minh HuyÕt NhÉn			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
NguyÖt KhuyÕt Th«i MÖnh Phi §ao			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"					"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"				"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"				"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"				"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
NguyÖt KhuyÕt BÝ §éc Tô TiÔn			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"					"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"				"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"				"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"				"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
NguyÖt KhuyÕt M¹n §å Phi Tiªu			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"					"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"				"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"				"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"				"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
