EqName	FreeStand1	FreeStand2	FreeStand3	MeleeWStand	RangeWStand	DoubleWStand	NormalWalk	FreeWalk	MeleeWWalk	RangeWWalk	DoubleWWalk	NormalRun	FreeRun	MeleeWRun	RangeWRun	DoubleWRun	FreeWound	MeleeWWound	RangeWWound	DoubleWWound	FreeDie	MeleeWDie	MeleeWDie	DoubleWDie	FreeAttack	MeleeWPuncture	MeleeWCut	RangeWPuncture	RangeWCut	DoubleWPull	DoubleWPound	DartThrow	FreeMagic	MeleeWMagic	RangeWMagic	DoubleWMagic	SitDown	JumpFly	RideStand	RideWalk	RideRun	RideCut	RidePuncture	RideMagic	RideWound	RideDie	RideStand1	RideStand2
³¤Ç¹-·¢¹â1	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST04.spr	FM_LW_000_ST05.spr	FM_LW_009_ST06.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_009_RN04.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_009_RN04.spr	FM_LW_000_IJ01.spr	FM_LW_000_IJ02.spr	FM_LW_000_IJ03.spr	FM_LW_009_IJ04.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	FM_LW_000_AT01.spr	FM_LW_000_AT03.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT04.spr	FM_LW_009_AT07.spr	FM_LW_009_AT07.spr	FM_LW_000_MG01.spr	FM_LW_000_AT02.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_009_AT05.spr	FM_LW_000_ZZ01.spr	FM_LW_000_JP01.spr	FM_LW_000_RD01.spr	FM_LW_000_HR01.spr	FM_LW_000_HR01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HI01.spr	All_DE01.spr	FM_LW_000_RD01.spr	FM_LW_000_RD01.spr
Ë«´¸-·¢¹â1	FM_LW_018_ST01.spr	FM_LW_018_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST04.spr	FM_LW_000_ST05.spr	FM_LW_018_ST06.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_018_RN04.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_018_RN04.spr	FM_LW_000_IJ01.spr	FM_LW_000_IJ02.spr	FM_LW_000_IJ03.spr	FM_LW_018_IJ04.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	FM_LW_000_AT01.spr	FM_LW_000_AT03.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT04.spr	FM_LW_018_AT07.spr	FM_LW_018_AT07.spr	FM_LW_000_MG01.spr	FM_LW_000_AT02.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_018_AT05.spr	FM_LW_000_ZZ01.spr	FM_LW_000_JP01.spr	FM_LW_018_RD01.spr	FM_LW_018_HR01.spr	FM_LW_018_HR01.spr	FM_LW_018_HA01.spr	FM_LW_018_HA01.spr	FM_LW_018_HA01.spr	FM_LW_018_HI01.spr	All_DE01.spr	FM_LW_018_RD01.spr	FM_LW_018_RD01.spr
Ë«µ¶-·¢¹â1	FM_LW_015_ST01.spr	FM_LW_015_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST04.spr	FM_LW_000_ST05.spr	FM_LW_015_ST06.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_015_RN04.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_015_RN04.spr	FM_LW_000_IJ01.spr	FM_LW_000_IJ02.spr	FM_LW_000_IJ03.spr	FM_LW_015_IJ04.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	FM_LW_000_AT01.spr	FM_LW_000_AT03.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT04.spr	FM_LW_015_AT07.spr	FM_LW_015_AT07.spr	FM_LW_000_MG01.spr	FM_LW_000_AT02.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_015_AT05.spr	FM_LW_000_ZZ01.spr	FM_LW_000_JP01.spr	FM_LW_015_RD01.spr	FM_LW_015_HR01.spr	FM_LW_015_HR01.spr	FM_LW_015_HA01.spr	FM_LW_015_HA01.spr	FM_LW_015_HA01.spr	FM_LW_015_HI01.spr	All_DE01.spr	FM_LW_015_RD01.spr	FM_LW_015_RD01.spr
Ë«²øÊÖ-·¢¹â1	FM_LW_048_ST01.spr	FM_LW_048_ST01.spr	FM_LW_048_ST01.spr	FM_LW_000_ST04.spr	FM_LW_000_ST05.spr	FM_LW_000_ST06.spr	FM_LW_048_RN01.spr	FM_LW_048_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_000_RN04.spr	FM_LW_048_RN01.spr	FM_LW_048_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_000_RN04.spr	FM_LW_048_IJ01.spr	FM_LW_000_IJ02.spr	FM_LW_000_IJ03.spr	FM_LW_000_IJ04.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	FM_LW_048_AT01.spr	FM_LW_000_AT03.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT04.spr	FM_LW_000_AT07.spr	FM_LW_000_AT07.spr	FM_LW_048_MG01.spr	FM_LW_048_AT02.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT05.spr	FM_LW_048_ZZ01.spr	FM_LW_048_JP01.spr	FM_LW_048_RD01.spr	FM_LW_048_HR01.spr	FM_LW_048_HR01.spr	FM_LW_048_HA01.spr	FM_LW_048_HA01.spr	FM_LW_048_HA01.spr	FM_LW_048_HI01.spr	All_DE01.spr	FM_LW_048_RD01.spr	FM_LW_048_RD01.spr
Ë«×¦-·¢¹â1	FM_LW_048_ST01.spr	FM_LW_048_ST01.spr	FM_LW_048_ST01.spr	FM_LW_000_ST04.spr	FM_LW_000_ST05.spr	FM_LW_000_ST06.spr	FM_LW_048_RN01.spr	FM_LW_048_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_000_RN04.spr	FM_LW_048_RN01.spr	FM_LW_048_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_000_RN04.spr	FM_LW_048_IJ01.spr	FM_LW_000_IJ02.spr	FM_LW_000_IJ03.spr	FM_LW_000_IJ04.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	FM_LW_048_AT01.spr	FM_LW_000_AT03.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT04.spr	FM_LW_000_AT07.spr	FM_LW_000_AT07.spr	FM_LW_048_MG01.spr	FM_LW_048_AT02.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT05.spr	FM_LW_048_ZZ01.spr	FM_LW_048_JP01.spr	FM_LW_048_RD01.spr	FM_LW_048_HR01.spr	FM_LW_048_HR01.spr	FM_LW_048_HA01.spr	FM_LW_048_HA01.spr	FM_LW_048_HA01.spr	FM_LW_048_HI01.spr	All_DE01.spr	FM_LW_048_RD01.spr	FM_LW_048_RD01.spr
¿ÕÊÖ-·¢¹â1	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST04.spr	FM_LW_000_ST05.spr	FM_LW_000_ST06.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_000_RN04.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_000_RN04.spr	FM_LW_000_IJ01.spr	FM_LW_000_IJ02.spr	FM_LW_000_IJ03.spr	FM_LW_000_IJ04.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	FM_LW_000_AT01.spr	FM_LW_000_AT03.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT04.spr	FM_LW_000_AT07.spr	FM_LW_000_AT07.spr	FM_LW_000_MG01.spr	FM_LW_000_AT02.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT05.spr	FM_LW_000_ZZ01.spr	FM_LW_000_JP01.spr	FM_LW_000_RD01.spr	FM_LW_000_HR01.spr	FM_LW_000_HR01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HI01.spr	All_DE01.spr	FM_LW_000_RD01.spr	FM_LW_000_RD01.spr
µ¥ÊÖµ¶-·¢¹â2	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST04.spr	FM_LW_000_ST05.spr	FM_LW_021_ST06.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_021_RN04.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_021_RN04.spr	FM_LW_000_IJ01.spr	FM_LW_000_IJ02.spr	FM_LW_000_IJ03.spr	FM_LW_021_IJ04.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	FM_LW_000_AT01.spr	FM_LW_000_AT03.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT04.spr	FM_LW_021_AT07.spr	FM_LW_021_AT07.spr	FM_LW_000_MG01.spr	FM_LW_000_AT02.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_021_AT05.spr	FM_LW_000_ZZ01.spr	FM_LW_000_JP01.spr	FM_LW_000_RD01.spr	FM_LW_000_HR01.spr	FM_LW_000_HR01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HI01.spr	All_DE01.spr	FM_LW_000_RD01.spr	FM_LW_000_RD01.spr
µ¥ÊÖ½£-·¢¹â2	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST04.spr	FM_LW_000_ST05.spr	FM_LW_019_ST06.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_019_RN04.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_019_RN04.spr	FM_LW_000_IJ01.spr	FM_LW_000_IJ02.spr	FM_LW_000_IJ03.spr	FM_LW_019_IJ04.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	FM_LW_000_AT01.spr	FM_LW_000_AT03.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT04.spr	FM_LW_019_AT07.spr	FM_LW_019_AT07.spr	FM_LW_000_MG01.spr	FM_LW_000_AT02.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_019_AT05.spr	FM_LW_000_ZZ01.spr	FM_LW_000_JP01.spr	FM_LW_000_RD01.spr	FM_LW_000_HR01.spr	FM_LW_000_HR01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HI01.spr	All_DE01.spr	FM_LW_000_RD01.spr	FM_LW_000_RD01.spr
µ¥ÊÖ»ðµ¶-·¢¹â2	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST04.spr	FM_LW_000_ST05.spr	FM_LW_021_ST06.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_021_RN04.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_021_RN04.spr	FM_LW_000_IJ01.spr	FM_LW_000_IJ02.spr	FM_LW_000_IJ03.spr	FM_LW_021_IJ04.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	FM_LW_000_AT01.spr	FM_LW_000_AT03.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT04.spr	FM_LW_021_AT07.spr	FM_LW_021_AT07.spr	FM_LW_000_MG01.spr	FM_LW_000_AT02.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_021_AT05.spr	FM_LW_000_ZZ01.spr	FM_LW_000_JP01.spr	FM_LW_000_RD01.spr	FM_LW_000_HR01.spr	FM_LW_000_HR01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HI01.spr	All_DE01.spr	FM_LW_000_RD01.spr	FM_LW_000_RD01.spr
µ¥ÊÖÀ×½£-·¢¹â2	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST04.spr	FM_LW_000_ST05.spr	FM_LW_019_ST06.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_019_RN04.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_019_RN04.spr	FM_LW_000_IJ01.spr	FM_LW_000_IJ02.spr	FM_LW_000_IJ03.spr	FM_LW_019_IJ04.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	FM_LW_000_AT01.spr	FM_LW_000_AT03.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT04.spr	FM_LW_019_AT07.spr	FM_LW_019_AT07.spr	FM_LW_000_MG01.spr	FM_LW_000_AT02.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_019_AT05.spr	FM_LW_000_ZZ01.spr	FM_LW_000_JP01.spr	FM_LW_000_RD01.spr	FM_LW_000_HR01.spr	FM_LW_000_HR01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HI01.spr	All_DE01.spr	FM_LW_000_RD01.spr	FM_LW_000_RD01.spr
³¤¹÷-·¢¹â2	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST04.spr	FM_LW_000_ST05.spr	FM_LW_025_ST06.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_025_RN04.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_025_RN04.spr	FM_LW_000_IJ01.spr	FM_LW_000_IJ02.spr	FM_LW_000_IJ03.spr	FM_LW_025_IJ04.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	FM_LW_000_AT01.spr	FM_LW_000_AT03.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT04.spr	FM_LW_025_AT07.spr	FM_LW_025_AT07.spr	FM_LW_000_MG01.spr	FM_LW_000_AT02.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_025_AT05.spr	FM_LW_000_ZZ01.spr	FM_LW_000_JP01.spr	FM_LW_000_RD01.spr	FM_LW_000_HR01.spr	FM_LW_000_HR01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HI01.spr	All_DE01.spr	FM_LW_000_RD01.spr	FM_LW_000_RD01.spr
³¤Ç¹-·¢¹â2	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST04.spr	FM_LW_000_ST05.spr	FM_LW_023_ST06.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_023_RN04.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_023_RN04.spr	FM_LW_000_IJ01.spr	FM_LW_000_IJ02.spr	FM_LW_000_IJ03.spr	FM_LW_023_IJ04.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	FM_LW_000_AT01.spr	FM_LW_000_AT03.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT04.spr	FM_LW_023_AT07.spr	FM_LW_023_AT07.spr	FM_LW_000_MG01.spr	FM_LW_000_AT02.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_023_AT05.spr	FM_LW_000_ZZ01.spr	FM_LW_000_JP01.spr	FM_LW_000_RD01.spr	FM_LW_000_HR01.spr	FM_LW_000_HR01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HI01.spr	All_DE01.spr	FM_LW_000_RD01.spr	FM_LW_000_RD01.spr
Ë«´¸-·¢¹â2	FM_LW_029_ST01.spr	FM_LW_029_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST04.spr	FM_LW_000_ST05.spr	FM_LW_029_ST06.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_029_RN04.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_029_RN04.spr	FM_LW_000_IJ01.spr	FM_LW_000_IJ02.spr	FM_LW_000_IJ03.spr	FM_LW_029_IJ04.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	FM_LW_000_AT01.spr	FM_LW_000_AT03.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT04.spr	FM_LW_029_AT07.spr	FM_LW_029_AT07.spr	FM_LW_000_MG01.spr	FM_LW_000_AT02.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_029_AT05.spr	FM_LW_000_ZZ01.spr	FM_LW_000_JP01.spr	FM_LW_029_RD01.spr	FM_LW_029_HR01.spr	FM_LW_029_HR01.spr	FM_LW_029_HA01.spr	FM_LW_029_HA01.spr	FM_LW_029_HA01.spr	FM_LW_029_HI01.spr	All_DE01.spr	FM_LW_029_RD01.spr	FM_LW_029_RD01.spr
Ë«µ¶-·¢¹â2	FM_LW_027_ST01.spr	FM_LW_027_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST04.spr	FM_LW_000_ST05.spr	FM_LW_027_ST06.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_027_RN04.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_027_RN04.spr	FM_LW_000_IJ01.spr	FM_LW_000_IJ02.spr	FM_LW_000_IJ03.spr	FM_LW_027_IJ04.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	FM_LW_000_AT01.spr	FM_LW_000_AT03.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT04.spr	FM_LW_027_AT07.spr	FM_LW_027_AT07.spr	FM_LW_000_MG01.spr	FM_LW_000_AT02.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_027_AT05.spr	FM_LW_000_ZZ01.spr	FM_LW_000_JP01.spr	FM_LW_027_RD01.spr	FM_LW_027_HR01.spr	FM_LW_027_HR01.spr	FM_LW_027_HA01.spr	FM_LW_027_HA01.spr	FM_LW_027_HA01.spr	FM_LW_027_HI01.spr	All_DE01.spr	FM_LW_027_RD01.spr	FM_LW_027_RD01.spr
Ë«²øÊÖ-·¢¹â2	FM_LW_048_ST01.spr	FM_LW_048_ST01.spr	FM_LW_048_ST01.spr	FM_LW_000_ST04.spr	FM_LW_000_ST05.spr	FM_LW_000_ST06.spr	FM_LW_048_RN01.spr	FM_LW_048_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_000_RN04.spr	FM_LW_048_RN01.spr	FM_LW_048_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_000_RN04.spr	FM_LW_048_IJ01.spr	FM_LW_000_IJ02.spr	FM_LW_000_IJ03.spr	FM_LW_000_IJ04.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	FM_LW_048_AT01.spr	FM_LW_000_AT03.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT04.spr	FM_LW_000_AT07.spr	FM_LW_000_AT07.spr	FM_LW_048_MG01.spr	FM_LW_048_AT02.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT05.spr	FM_LW_048_ZZ01.spr	FM_LW_048_JP01.spr	FM_LW_048_RD01.spr	FM_LW_048_HR01.spr	FM_LW_048_HR01.spr	FM_LW_048_HA01.spr	FM_LW_048_HA01.spr	FM_LW_048_HA01.spr	FM_LW_048_HI01.spr	All_DE01.spr	FM_LW_048_RD01.spr	FM_LW_048_RD01.spr
Ë«×¦-·¢¹â2	FM_LW_048_ST01.spr	FM_LW_048_ST01.spr	FM_LW_048_ST01.spr	FM_LW_000_ST04.spr	FM_LW_000_ST05.spr	FM_LW_000_ST06.spr	FM_LW_048_RN01.spr	FM_LW_048_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_000_RN04.spr	FM_LW_048_RN01.spr	FM_LW_048_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_000_RN04.spr	FM_LW_048_IJ01.spr	FM_LW_000_IJ02.spr	FM_LW_000_IJ03.spr	FM_LW_000_IJ04.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	FM_LW_048_AT01.spr	FM_LW_000_AT03.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT04.spr	FM_LW_000_AT07.spr	FM_LW_000_AT07.spr	FM_LW_048_MG01.spr	FM_LW_048_AT02.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT05.spr	FM_LW_048_ZZ01.spr	FM_LW_048_JP01.spr	FM_LW_048_RD01.spr	FM_LW_048_HR01.spr	FM_LW_048_HR01.spr	FM_LW_048_HA01.spr	FM_LW_048_HA01.spr	FM_LW_048_HA01.spr	FM_LW_048_HI01.spr	All_DE01.spr	FM_LW_048_RD01.spr	FM_LW_048_RD01.spr
¿ÕÊÖ-·¢¹â2	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST04.spr	FM_LW_000_ST05.spr	FM_LW_000_ST06.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_000_RN04.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_000_RN04.spr	FM_LW_000_IJ01.spr	FM_LW_000_IJ02.spr	FM_LW_000_IJ03.spr	FM_LW_000_IJ04.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	FM_LW_000_AT01.spr	FM_LW_000_AT03.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT04.spr	FM_LW_000_AT07.spr	FM_LW_000_AT07.spr	FM_LW_000_MG01.spr	FM_LW_000_AT02.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT05.spr	FM_LW_000_ZZ01.spr	FM_LW_000_JP01.spr	FM_LW_000_RD01.spr	FM_LW_000_HR01.spr	FM_LW_000_HR01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HI01.spr	All_DE01.spr	FM_LW_000_RD01.spr	FM_LW_000_RD01.spr
Null																																																
